name;primary_fuel;capacity_mw;Year;Generation_GWh;longitude;latitude
Castelnau-le-Lez;Solar;1.46684;2018;;;
Castelnaudary;Solar;2.48707;2018;;;
Castet;Hydro;1.62;2018;;;
Castets;Solar;25.05259;2018;;;
Castifao;Solar;2.7394;2018;;;
Castillon;Hydro;68.0;2018;;;
Castillon-de-Saint-Martory;Hydro;1.9;2018;;;
Castillon-en-Couserans;Hydro;13.29;2018;;;
Castirla;Hydro;54.5;2018;;;
Castres;Solar;3.15121;2018;;;
Castres;Hydro;1.315;2018;;;
Caudebronde;Wind;4.0;2018;;;
Caudos 3;Solar;12.0;2018;;;
Caulières;Wind;17.5;2018;;;
Caurel;Wind;4.25;2018;;;
Caussade;Solar;2.62577;2018;;;
Caussade;Hydro;2.218;2018;;;
Causse-de-la-Selle;Hydro;3.0;2018;;;
Cavaillon;Solar;8.76409;2018;;;
Cayenne;Solar;2.67186;2018;;;
Celles-sur-Belle;Wind;9.4;2018;;;
Cenon;Biomass;4.268;2018;;;
Cerisières;Wind;8.0;2018;;;
Cernay;Solar;6.13497;2018;;;
Cernon;Wind;28.9;2018;;;
Cestas;Solar;301.36417;2018;;;
Chagny;Biomass;1.165;2018;;;
Chaillac;Solar;4.70039;2018;;;
Challans;Solar;1.19364;2018;;;
Chalmoux;Solar;10.0;2018;;;
Chambonchard;Wind;12.0;2018;;;
Chambonchard;Solar;1.08146;2018;;;
Chambéry;Solar;1.29659;2018;;;
Chambéry;Biomass;10.336;2018;;;
Champagné-les-Marais;Solar;1.18709;2018;;;
Champdeniers-Saint-Denis;Wind;9.0;2018;;;
Champfleury;Wind;36.0;2018;;;
Champlin;Wind;27.5;2018;;;
Champsanglard;Hydro;6.3;2018;;;
Champteussé-sur-Baconne;Biomass;1.902;2018;;;
Champéon;Wind;4.6;2018;;;
Chanceaux-près-Loches;Biomass;1.021;2018;;;
Changé;Biomass;9.0;2018;;;
Chantonnay;Solar;1.30214;2018;;;
Chantrigné;Wind;9.2;2018;;;
Chapelle-Vallon;Wind;24.0;2018;;;
Charleval;Solar;6.45692;2018;;;
Charly-sur-Marne;Wind;22.0;2018;;;
Charmes;Hydro;1.5009;2018;;;
Charmont-en-Beauce;Wind;30.0;2018;;;
Charmont-sous-Barbuise;Wind;24.0;2018;;;
Charritte-de-Bas;Hydro;9.4;2018;;;
Charroux;Solar;1.36303;2018;;;
Chartrettes;Hydro;3.0;2018;;;
Chasseneuil-sur-Bonnieure;Solar;1.02277;2018;;;
Chastel-Nouvel;Wind;12.0;2018;;;
Chatuzange-le-Goubet;Biomass;3.915;2018;;;
Chatuzange-le-Goubet;Solar;1.02274;2018;;;
Chauché;Solar;1.10474;2018;;;
Chaudanne;Hydro;24.3;2018;;;
Chaudeyrac;Wind;1.7;2018;;;
Chaumont;Biomass;4.2;2018;;;
Chautagne;Hydro;90.0;2018;;;
Chauvé;Wind;12.0;2018;;;
Chelers;Wind;18.0;2018;;;
Chemillé-Melay;Solar;1.62249;2018;;;
Chermisey;Wind;8.0;2018;;;
Chervey;Wind;12.5;2018;;;
Chevalet;Solar;5.5;2018;;;
Chevenoz;Hydro;1.77;2018;;;
Chicheboville;Wind;12.0;2018;;;
Cholet;Solar;1.47341;2018;;;
Château Solar III;Solar;8.7;2018;;;
Château-Arnoux-Saint-Auban;Solar;9.8;2018;;;
Château-Chinon (Campagne);Hydro;6.26;2018;;;
Château-Guibert;Hydro;1.6;2018;;;
Château-Porcien;Wind;10.0;2018;;;
Châteaulin;Wind;10.0;2018;;;
Châteaurenard;Solar;7.0;2018;;;
Châteaurenard;Solar;1.31564;2018;;;
Châtel-Montagne;Hydro;8.8;2018;;;
Châtellerault;Hydro;2.4;2018;;;
Châtellerault;Solar;1.15396;2018;;;
Châtelus-le-Marcheix;Hydro;10.236;2018;;;
Châtres;Wind;7.5;2018;;;
Chépy;Wind;4.4;2018;;;
Chéry;Wind;13.9;2018;;;
Chézery-Forens;Hydro;1.4;2018;;;
Chézy;Biomass;1.2;2018;;;
Cierp-Gaud;Hydro;11.0;2018;;;
Civray;Wind;20.0;2018;;;
Cize Bolozon;Hydro;23.0;2018;;;
Clairac;Hydro;1.5;2018;;;
Clamanges;Wind;10.02;2018;;;
Clamart;Solar;1.02378;2018;;;
Clamecy;Wind;12.336;2018;;;
Clermont-Ferrand;Solar;4.90851;2018;;;
Clermont-Ferrand;Biomass;18.62;2018;;;
Clermont-l'Hérault;Solar;1.50592;2018;;;
Clisson;Solar;1.24823;2018;;;
Clitourps;Wind;3.3;2018;;;
Cléon;Solar;4.926;2018;;;
Clérac;Biomass;1.2;2018;;;
Cocquerel;Wind;12.0;2018;;;
Coiselet;Hydro;41.0;2018;;;
Collorec;Wind;8.4;2018;;;
Colmar;Solar;1.58379;2018;;;
Colomiers;Solar;3.65295;2018;;;
Combrée;Biomass;1.063;2018;;;
Concarneau;Biomass;2.895;2018;;;
Condom;Solar;10.35593;2018;;;
Conilhac-Corbières;Wind;16.7;2018;;;
Conilhac-de-la-Montagne;Wind;17.0;2018;;;
Conteville;Wind;4.0;2018;;;
Contreuve;Wind;12.0;2018;;;
Coole;Wind;12.0;2018;;;
Coquelles;Wind;2.4;2018;;;
Corbières;Solar;1.32836;2018;;;
Corcoué-sur-Logne;Solar;2.4899;2018;;;
Coren;Wind;15.0;2018;;;
Cormainville;Wind;60.0;2018;;;
Cormont;Wind;9.2;2018;;;
Corneilla-del-Vercol;Solar;1.84322;2018;;;
Cornimont;Hydro;4.615;2018;;;
Corpe;Wind;11.05;2018;;;
Corroy;Wind;17.0;2018;;;
Corte;Solar;1.35635;2018;;;
Coti-Chiavari;Solar;2.26924;2018;;;
Cotignac;Solar;3.89115;2018;;;
Couffé;Wind;10.19;2018;;;
Coulon;Solar;1.44682;2018;;;
Coulonges-Thouarsais;Wind;12.3;2018;;;
Coulours;Wind;10.0;2018;;;
Coume;Wind;10.0;2018;;;
Coupelle-Vieille;Wind;20.0;2018;;;
Coupéville;Wind;9.3;2018;;;
Courcelles-sur-Aire;Wind;20.0;2018;;;
Courdemanges;Wind;6.9;2018;;;
Courgis;Wind;12.0;2018;;;
Cournon-d'Auvergne;Solar;1.72445;2018;;;
Courtisols;Solar;1.19304;2018;;;
Couteuges;Solar;10.38721;2018;;;
Couëron;Biomass;6.3;2018;;;
Coyecques;Wind;8.2;2018;;;
Crampagna;Hydro;1.18;2018;;;
Crennes-sur-Fraubée;Wind;10.0;2018;;;
Creutzwald;Wind;10.0;2018;;;
Criel-sur-Mer;Wind;14.82;2018;;;
Criquiers;Wind;6.6;2018;;;
Crissey;Hydro;1.3;2018;;;
Croix-de-Metz;Gas;413.0;2018;;;
Croixrault;Wind;2.3;2018;;;
Cros-de-Géorand;Wind;10.26;2018;;;
Cruas;Wind;6.0;2018;;;
Cruas;Solar;3.90128;2018;;;
Crucey-Villages;Solar;24.02204;2018;;;
Cruguel;Wind;12.0;2018;;;
Cruscades;Wind;11.5;2018;;;
Crèvecoeur-le-Grand;Wind;12.0;2018;;;
Crédin;Wind;20.4;2018;;;
Crépy-en-Valois;Biomass;3.35;2018;;;
Créquy;Wind;20.25;2018;;;
Cubelles;Hydro;1.72;2018;;;
Cuges-les-Pins;Solar;7.72742;2018;;;
Cuincy;Solar;11.91035;2018;;;
Cuq;Wind;12.0;2018;;;
Curbans;Solar;26.36344;2018;;;
Curières;Solar;1.13499;2018;;;
Cusset;Biomass;1.065;2018;;;
Cusset-Jonage;Hydro;85.0;2018;;;
Cuxac-Cabardès;Wind;12.0;2018;;;
Cuxac-Cabardès;Hydro;1.725;2018;;;
DAMPIERRE;Nuclear;3560.0;2018;;;
DIRINON;Oil;170.0;2018;;;
DK6;Gas;796.0;2018;;;
DONZERE MONDRAGON;Hydro;348.0;2018;;;
Damazan;Solar;1.90716;2018;;;
Damery;Wind;11.4;2018;;;
Dannes;Biomass;1.56;2018;;;
Dargies;Wind;12.0;2018;;;
Daumazan-sur-Arize;Solar;10.45652;2018;;;
Dehlingen;Wind;12.0;2018;;;
Delouze-Rosières;Wind;24.0;2018;;;
Derval;Wind;17.0;2018;;;
Destry;Wind;12.0;2018;;;
Digoin;Solar;2.35214;2018;;;
Dijon;Solar;1.08662;2018;;;
Dijon;Biomass;9.02;2018;;;
Dinéault;Wind;1.2;2018;;;
Dio-et-Valquières;Wind;11.97;2018;;;
Diou;Solar;12.05204;2018;;;
Dirinon;Wind;1.7;2018;;;
Distré;Solar;2.21506;2018;;;
Dohem;Wind;8.0;2018;;;
Domart-en-Ponthieu;Wind;10.0;2018;;;
Domène;Hydro;3.2;2018;;;
Domérat;Solar;5.0;2018;;;
Doncourt-lès-Longuyon;Wind;6.0;2018;;;
Donzère;Biomass;1.9;2018;;;
Douchy-les-Mines;Biomass;6.37;2018;;;
Doudelainville;Wind;10.0;2018;;;
Draguignan;Solar;1.6402;2018;;;
Drambon;Biomass;1.415;2018;;;
Droupt-Saint-Basle;Wind;12.3;2018;;;
Droupt-Sainte-Marie;Wind;12.3;2018;;;
Ducey;Hydro;1.6;2018;;;
Ducos;Solar;8.75322;2018;;;
Dunkerque;Biomass;7.15;2018;;;
Duppigheim;Solar;1.02351;2018;;;
Durance;Solar;11.78586;2018;;;
EMILE HUCHET;Gas;826.0;2018;;;
EMILE HUCHET;Coal;995.0;2018;;;
Eaucourt-sur-Somme;Wind;10.0;2018;;;
Eauze;Solar;1.27649;2018;;;
Ebersheim;Solar;1.09706;2018;;;
Eget;Hydro;37.3;2018;;;
Eguzon;Hydro;72.0;2018;;;
Elne;Solar;2.45584;2018;;;
Embrun;Solar;1.04187;2018;;;
En Fayole;Solar;6.7;2018;;;
Enchanet;Hydro;35.0;2018;;;
Ennezat;Solar;1.5437;2018;;;
Entraigues-sur-la-Sorgue;Biomass;1.67;2018;;;
Entraygues-sur-Truyère;Hydro;12.1;2018;;;
Erbray;Wind;11.5;2018;;;
Ervillers;Wind;6.0;2018;;;
Escamps;Wind;4.1;2018;;;
Eschau;Hydro;1.125;2018;;;
Esclavolles-Lurey;Wind;14.0;2018;;;
Esnouveaux;Wind;10.0;2018;;;
Esparron-de-Verdon;Solar;16.2137;2018;;;
Espeyrac;Hydro;1.95;2018;;;
Espinasses;Solar;4.48481;2018;;;
Esquay-sur-Seulles;Biomass;1.432;2018;;;
Esquennoy;Wind;12.0;2018;;;
Estézargues;Solar;12.03533;2018;;;
Euvy;Wind;27.5;2018;;;
Eygliers;Hydro;25.0;2018;;;
Eymeux;Solar;1.0884;2018;;;
Eymoutiers;Hydro;4.28;2018;;;
FESSENHEIM;Hydro;175.0;2018;;;
FESSENHEIM;Nuclear;1760.0;2018;;;
FLAMANVILLE;Nuclear;2660.0;2018;;;
Fabrègues;Solar;2.26811;2018;;;
Falleron;Wind;11.5;2018;;;
Familly;Wind;10.2;2018;;;
Fargues-sur-Ourbise;Solar;5.04464;2018;;;
Fauquembergues;Wind;31.35;2018;;;
FAUX;Solar;11.5;2018;;;
Faux-la-Montagne;Hydro;2.3;2018;;;
Fel;Biomass;1.095;2018;;;
Feldkirch;Solar;2.02255;2018;;;
Feldkirch A;Solar;5.0;2018;;;
Felletin;Hydro;2.1;2018;;;
Felletin;Biomass;3.49;2018;;;
Ferme Du Plateau;Solar;10.0;2018;;;
Ferrassières;Solar;3.274;2018;;;
Ferrière-et-Lafolie;Wind;12.0;2018;;;
Feux;Biomass;1.067;2018;;;
Fiefs;Wind;12.8;2018;;;
Fiennes;Wind;11.5;2018;;;
Fienvillers;Wind;8.35;2018;;;
Fierville-Bray;Wind;20.0;2018;;;
Figanières;Solar;12.26303;2018;;;
Fillières;Wind;10.0;2018;;;
Fillé;Solar;4.5;2018;;;
Filstroff;Solar;1.73249;2018;;;
Fitou;Wind;22.1;2018;;;
Flammerécourt;Wind;10.0;2018;;;
Flassans-sur-Issole;Solar;1.41573;2018;;;
Flavin;Solar;1.2025;2018;;;
Flavin;Wind;10.0;2018;;;
Florensac;Solar;1.019;2018;;;
Foix;Hydro;6.24;2018;;;
Folelli;Solar;12.0;2018;;;
Fonroche;Solar;4.0;2018;;;
Fontaine-Mâcon;Wind;12.3;2018;;;
Fontan;Hydro;8.5;2018;;;
Fontenay-sur-Mer;Biomass;2.376;2018;;;
Fontenet;Solar;11.98302;2018;;;
Fontenilles;Solar;7.16417;2018;;;
Fontienne;Solar;10.4;2018;;;
Fontpédrouse;Hydro;10.0;2018;;;
Fontsalive;Solar;4.8;2018;;;
Fort-de-France;Biomass;6.6;2018;;;
Fort-de-France;Solar;7.10742;2018;;;
Fortel-en-Artois;Wind;11.4;2018;;;
Fos;Hydro;10.6;2018;;;
Fos-sur-Mer;Solar;1.73715;2018;;;
Fos-sur-Mer;Wind;14.0;2018;;;
Fos-sur-Mer;Biomass;40.462;2018;;;
Fougerolles-du-Plessis;Solar;3.23085;2018;;;
Fougères;Solar;2.29573;2018;;;
Fouju;Biomass;1.672;2018;;;
Foulcrey;Wind;13.2;2018;;;
Fourchambault;Biomass;3.26;2018;;;
Fraisse-sur-Agout;Wind;23.0;2018;;;
Framerville-Rainecourt;Wind;12.0;2018;;;
Francastel;Wind;12.0;2018;;;
Francheville;Wind;14.7;2018;;;
Freigné;Wind;9.2;2018;;;
Fresnes-Tilloloy;Wind;10.0;2018;;;
Fresnes-en-Saulnois;Wind;11.9;2018;;;
Fresnoy-Folny;Biomass;2.001;2018;;;
Fresnoy-le-Grand;Wind;13.8;2018;;;
Fressenneville;Wind;23.92;2018;;;
Freycenet-la-Tour;Wind;12.0;2018;;;
Freyssenet;Wind;10.6;2018;;;
Froidfond;Wind;6.0;2018;;;
Frontignan;Solar;3.57087;2018;;;
Fruges;Wind;43.1;2018;;;
Fréjus;Solar;2.10751;2018;;;
Frénouville;Wind;12.0;2018;;;
Frévent;Wind;8.0;2018;;;
Fumel;Hydro;7.0;2018;;;
Fuveau;Solar;5.03936;2018;;;
Fère-Champenoise;Solar;1.07943;2018;;;
Fécamp;Wind;4.7;2018;;;
Féniers;Solar;4.314;2018;;;
GENISSIAT;Hydro;420.0;2018;;;
GENNEVILLIERS 1;Gas;203.0;2018;;;
GERSTHEIM;Hydro;140.5;2018;;;
GOLFECH;Nuclear;2620.0;2018;;;
GRAND MAISON;Hydro;1690.0;2018;;;
GRAVELINES;Nuclear;5460.0;2018;;;
Gaillac;Solar;5.71737;2018;;;
Gaillac;Hydro;6.2;2018;;;
Gamaches;Wind;11.5;2018;;;
Gambsheim;Hydro;1.1;2018;;;
Gap;Solar;3.26741;2018;;;
Garcelles-Secqueville;Wind;12.0;2018;;;
Gardanne;Solar;10.07774;2018;;;
Garein;Solar;6.00188;2018;;;
Gargilesse-Dampierre;Hydro;9.0;2018;;;
Garons;Solar;1.86337;2018;;;
Garrosse;Solar;8.46082;2018;;;
Gavray;Wind;2.0;2018;;;
Geloux;Solar;7.26595;2018;;;
Gennetines;Solar;12.12215;2018;;;
Gentioux-Pigerolles;Solar;1.09656;2018;;;
Ger;Wind;8.2;2018;;;
Germ;Hydro;3.1;2018;;;
Germinon;Wind;75.0;2018;;;
Ghisonaccia;Solar;1.2234;2018;;;
Ghisonaccia;Solar;12.0;2018;;;
Giat;Solar;1.01903;2018;;;
Gignac;Hydro;3.2;2018;;;
Ginasservis;Solar;11.0874;2018;;;
Ginestas;Solar;6.8;2018;;;
Giuncaggio;Hydro;2.1;2018;;;
Gogney;Wind;8.8;2018;;;
Golinhac;Hydro;45.0;2018;;;
Gommerville;Wind;27.85;2018;;;
Gonfreville;Wind;16.31;2018;;;
Gonfreville-l'Orcher;Biomass;1.063;2018;;;
Gouchaupre;Wind;11.0;2018;;;
Gour Noir (Le);Hydro;40.0;2018;;;
Gourbeyre;Solar;1.30171;2018;;;
Gourgançon;Wind;48.0;2018;;;
Gournay-Loizé;Wind;12.0;2018;;;
Goutrens;Solar;1.08415;2018;;;
Gouzon;Solar;2.59124;2018;;;
Grabels;Solar;4.4;2018;;;
Graincourt-lès-Havrincourt;Biomass;1.067;2018;;;
Grand-Fougeray;Wind;12.4;2018;;;
Grandrif;Hydro;2.72;2018;;;
Grandval;Hydro;74.0;2018;;;
Grangent;Hydro;37.0;2018;;;
Granges;Biomass;1.897;2018;;;
Grasse;Solar;1.29796;2018;;;
Gratens;Solar;1.48365;2018;;;
Gratot;Wind;2.0;2018;;;
Graulhet;Solar;6.87749;2018;;;
Gremirande;Solar;9.1;2018;;;
Greneville-en-Beauce;Wind;25.0;2018;;;
Grenoble;Solar;1.11183;2018;;;
Grenoble Air Parc;Solar;5.0;2018;;;
Gruny;Wind;9.2;2018;;;
Gréning;Wind;6.9;2018;;;
Gréoux-les-Bains;Solar;82.0;2018;;;
Guchen;Hydro;6.5;2018;;;
Gueltas;Biomass;1.065;2018;;;
Gueltas;Wind;9.3;2018;;;
Guern;Wind;8.0;2018;;;
Guerville;Wind;11.5;2018;;;
Gueschart;Wind;38.0;2018;;;
Gueures;Wind;7.5;2018;;;
Guichainville;Biomass;8.75;2018;;;
Guigneville;Wind;18.0;2018;;;
Guilberville;Wind;8.0;2018;;;
Guindrecourt-sur-Blaise;Wind;8.0;2018;;;
Guipel;Solar;1.03703;2018;;;
Guitinières;Solar;1.484;2018;;;
Gujan-Mestras;Solar;1.0172;2018;;;
Guégon;Wind;10.0;2018;;;
Guéhenno;Wind;3.6;2018;;;
Guénin;Solar;1.19381;2018;;;
Génos;Hydro;1.312;2018;;;
Générac;Solar;1.02731;2018;;;
Gétigné;Solar;3.92821;2018;;;
Gétigné A;Solar;5.5;2018;;;
HAVRE 4;Coal;580.0;2018;;;
Hambers;Wind;8.2;2018;;;
Hangest-en-Santerre;Wind;12.0;2018;;;
Harcanville;Wind;9.2;2018;;;
Hargicourt;Wind;16.2;2018;;;
Haucourt-Moulaine;Wind;2.2;2018;;;
Haut de la Lande;Solar;9.0;2018;;;
Hautefage;Hydro;25.0;2018;;;
Hauteluce;Hydro;8.5;2018;;;
Hautevesnes;Wind;12.3;2018;;;
Hauteville;Wind;25.0;2018;;;
Heliovale;Solar;4.5;2018;;;
Hendecourt-lès-Cagnicourt;Wind;12.0;2018;;;
Herlincourt;Wind;13.8;2018;;;
Herly;Wind;12.0;2018;;;
Herm;Solar;1.62593;2018;;;
Hermin;Wind;11.5;2018;;;
Hersin-Coupigny;Biomass;1.75;2018;;;
Hescamps;Wind;6.0;2018;;;
Hillion;Hydro;2.7;2018;;;
Hilsenheim;Solar;1.46003;2018;;;
Hippodrome 1;Solar;12.0;2018;;;
Hombleux;Wind;18.0;2018;;;
Hombourg;Solar;3.13082;2018;;;
Hospitalet (L');Hydro;93.3;2018;;;
Hostens;Solar;23.31344;2018;;;
Houdelaincourt;Wind;12.0;2018;;;
Hourtin;Solar;11.1;2018;;;
Huclier;Wind;13.8;2018;;;
Huiron;Wind;6.9;2018;;;
Huparlac;Solar;1.57687;2018;;;
Hyères;Solar;5.42097;2018;;;
Héninel;Wind;6.0;2018;;;
Hétomesnil;Wind;12.0;2018;;;
Hézecques;Wind;18.2;2018;;;
Iffendic;Wind;2.2;2018;;;
Igney;Wind;13.2;2018;;;
Ille-sur-Têt;Solar;11.19511;2018;;;
Illois;Wind;9.0;2018;;;
Iron;Wind;24.0;2018;;;
Is-en-Bassigny;Wind;12.0;2018;;;
Isigny-le-Buat;Biomass;1.215;2018;;;
Isles-les-Meldeuses;Biomass;1.9;2018;;;
Issoire;Solar;1.29353;2018;;;
Issy-les-Moulineaux;Biomass;55.0;2018;;;
Issé;Biomass;2.134;2018;;;
Istres;Solar;35.36262;2018;;;
Ivergny;Wind;12.0;2018;;;
Izernore;Hydro;3.6;2018;;;
Jacou;Solar;1.00656;2018;;;
Jaillon;Solar;36.00882;2018;;;
Janville;Wind;20.1;2018;;;
Jouques;Hydro;78.0;2018;;;
Jouy-aux-Arches;Hydro;4.0;2018;;;
Jouy-en-Pithiverais;Wind;12.0;2018;;;
Juillé;Wind;10.8;2018;;;
Jurançon;Hydro;1.129;2018;;;
Jussac;Solar;12.54012;2018;;;
Juvignac;Solar;1.16795;2018;;;
KEMBS;Hydro;153.7;2018;;;
Ker Poiré sur Vie;Solar;5.2;2018;;;
Kergrist;Wind;19.7;2018;;;
Kergrist-Moëlou;Wind;27.3;2018;;;
Koungou;Solar;5.25397;2018;;;
Kourou;Solar;13.58552;2018;;;
L'Isle-Jourdain;Hydro;5.1;2018;;;
L'Isle-en-Dodon;Solar;2.26612;2018;;;
L'Isle-sur-la-Sorgue;Solar;2.2588;2018;;;
L'Étang-Salé;Solar;1.96369;2018;;;
L'Île-d'Olonne;Wind;5.34;2018;;;
LUCY 3;Coal;245.0;2018;;;
La Bastide-Puylaurent;Hydro;3.7;2018;;;
La Bastide-de-Bousignac;Solar;1.23905;2018;;;
La Bastide-du-Salat;Hydro;1.24;2018;;;
La Benâte;Wind;12.0;2018;;;
La Bresse;Hydro;4.256;2018;;;
La Bridoire;Hydro;7.0;2018;;;
La Carrière des Plaines;Solar;8.2;2018;;;
La Cavalerie;Solar;1.06181;2018;;;
La Chaize-le-Vicomte;Solar;1.09879;2018;;;
La Chapelle-Gaudin;Wind;12.3;2018;;;
La Chapelle-Laurent;Solar;4.79038;2018;;;
La Chapelle-Laurent;Wind;6.0;2018;;;
La Chapelle-Rousselin;Wind;7.5;2018;;;
La Chapelle-sur-Erdre;Solar;1.21898;2018;;;
La Chaussée-sur-Marne;Wind;22.25;2018;;;
La Ciotat;Solar;2.01092;2018;;;
La Combe;Solar;4.5;2018;;;
La Crau;Solar;1.23701;2018;;;
La Découverte;Solar;12.0;2018;;;
La Désirade;Wind;1.65;2018;;;
La Fage-Montivernoux;Wind;11.69;2018;;;
La Fare-les-Oliviers;Solar;4.91378;2018;;;
La Fare-les-Oliviers;Biomass;1.091;2018;;;
La Faye;Wind;12.0;2018;;;
La Forêt Marcolès;Solar;8.9;2018;;;
La Forêt-sur-Sèvre;Solar;1.38752;2018;;;
La Fossette;Solar;6.5;2018;;;
La Gacilly;Wind;12.0;2018;;;
La Garbage B;Solar;11.5;2018;;;
La Garde;Solar;2.05746;2018;;;
La Garnache;Solar;1.47021;2018;;;
La Garnache;Wind;12.0;2018;;;
La Genétouze;Solar;5.26764;2018;;;
La Granes;Solar;11.0;2018;;;
La Grave;Hydro;5.2;2018;;;
La Haie-Traversaine;Wind;12.0;2018;;;
La Limouzinière;Wind;12.15;2018;;;
La Llagonne;Hydro;9.07;2018;;;
La Léchère;Hydro;1.9;2018;;;
La Marne;Wind;10.25;2018;;;
La Motte-de-Galaure;Wind;4.0;2018;;;
La Mède;Solar;7.6;2018;;;
La Neuville-Bosmont;Wind;12.0;2018;;;
La Palme;Solar;4.8766;2018;;;
La Palme;Wind;9.2;2018;;;
La Pommeraye;Solar;1.14545;2018;;;
La Possession;Solar;3.22811;2018;;;
La Prénessaye;Wind;10.0;2018;;;
La Prétière;Hydro;1.65;2018;;;
La Redoune;Solar;12.0;2018;;;
La Roche-de-Rame;Hydro;2.095;2018;;;
La Roche-des-Arnauds;Solar;1.21921;2018;;;
La Roche-sur-Yon;Solar;2.23223;2018;;;
La Roche-sur-Yon;Solar;5.0;2018;;;
La Rochelle;Solar;2.1538;2018;;;
La Rochelle-Normande;Solar;1.98698;2018;;;
La Répara-Auriples;Wind;4.8;2018;;;
La Salvetat-Peyralès;Solar;1.72735;2018;;;
La Salvetat-sur-Agout;Solar;1.00009;2018;;;
La Selve;Solar;1.38843;2018;;;
La Seyne-sur-Mer;Solar;1.68143;2018;;;
La Souterraine;Wind;8.0;2018;;;
La Teronde;Solar;7.1;2018;;;
La Teste-de-Buch;Solar;1.24445;2018;;;
La Tour-sur-Orb;Solar;4.05276;2018;;;
La Tourlandry;Wind;10.0;2018;;;
La Trinité;Solar;1.07462;2018;;;
La Tronche;Biomass;5.7;2018;;;
La Tâche;Wind;16.304;2018;;;
La Verdière;Solar;6.46758;2018;;;
La Veuve;Biomass;9.1;2018;;;
La Ville-Dieu-du-Temple;Solar;1.13183;2018;;;
La Vraie-Croix;Biomass;1.115;2018;;;
Labastide-Rouairoux;Solar;1.01868;2018;;;
Labessière-Candeil;Biomass;3.675;2018;;;
Labry;Biomass;1.675;2018;;;
Lacombe;Wind;8.0;2018;;;
Lacourt;Hydro;3.6;2018;;;
Lacuje;Solar;9.0;2018;;;
Ladinhac;Solar;1.0015;2018;;;
Lafitte-sur-Lot;Solar;7.97865;2018;;;
Lafresguimont-Saint-Martin;Wind;12.0;2018;;;
Laguiole;Hydro;9.5;2018;;;
Laguiole;Solar;2.11392;2018;;;
Lagune de Toret;Solar;22.0;2018;;;
Laissac;Solar;1.8917;2018;;;
Laluque;Solar;3.84398;2018;;;
Lamagistere;Solar;5.0;2018;;;
Lamanon;Hydro;1.6;2018;;;
Lamballe;Wind;9.2;2018;;;
Lamentin;Solar;1.93806;2018;;;
Lamontélarié;Wind;12.0;2018;;;
Lanas;Solar;1.0328;2018;;;
Lanau;Hydro;21.0;2018;;;
Landroff;Wind;16.0;2018;;;
Landry;Hydro;4.3;2018;;;
Laneuville-au-Rupt;Wind;11.5;2018;;;
Lanfains;Wind;7.5;2018;;;
Langelé;Solar;12.0;2018;;;
Langogne;Hydro;8.0;2018;;;
Langoëlan;Wind;2.0;2018;;;
Lannion;Solar;3.09362;2018;;;
Lannoy-Cuillère;Wind;12.0;2018;;;
Lanobre;Hydro;11.1;2018;;;
Lanouée;Wind;8.0;2018;;;
Lanques-sur-Rognon;Wind;10.0;2018;;;
Lanrivain;Wind;8.5;2018;;;
Lanrivoaré;Wind;5.3;2018;;;
Lansargues;Solar;1.65026;2018;;;
Lantosque;Hydro;7.6;2018;;;
Lapouyade;Biomass;8.74;2018;;;
Laprugne;Wind;16.08;2018;;;
Lardy;Hydro;45.0;2018;;;
Largentière;Solar;12.18548;2018;;;
Laroquebrou;Hydro;2.8;2018;;;
Larrau;Hydro;10.673;2018;;;
Laruns;Hydro;19.739;2018;;;
Laruscade;Solar;3.6342;2018;;;
Lassay-les-Châteaux;Wind;6.9;2018;;;
Lasse;Biomass;9.19;2018;;;
Lathus-Saint-Rémy;Solar;1.22979;2018;;;
Latouille-Lentillac;Hydro;2.155;2018;;;
Latour-Bas-Elne;Solar;1.33221;2018;;;
Lattes;Biomass;1.954;2018;;;
Lattes;Solar;1.56172;2018;;;
Laucourt;Wind;10.0;2018;;;
Laudun-l'Ardoise;Solar;1.8108;2018;;;
Lautrec;Solar;1.34368;2018;;;
Lauwin-Planque;Wind;12.0;2018;;;
Lauzach;Wind;10.0;2018;;;
Lauzières;Solar;5.0;2018;;;
Lavabreille;Solar;8.0;2018;;;
Laval;Hydro;3.96;2018;;;
Laval-de-Cère;Hydro;5.1;2018;;;
Lavallée;Wind;4.0;2018;;;
Lavansol M17;Solar;6.0;2018;;;
Lavaur;Biomass;1.021;2018;;;
Lavaur;Solar;2.648;2018;;;
Lavelanet;Solar;2.83006;2018;;;
Lavernose;Solar;4.6;2018;;;
Lavilledieu;Solar;3.91288;2018;;;
Lavours;Hydro;4.95;2018;;;
Le Barp;Solar;11.83773;2018;;;
Le Bernard;Wind;12.65;2018;;;
Le Bocage;Solar;5.0;2018;;;
Le Bosc;Solar;1.10604;2018;;;
Le Bosc;Solar;9.1;2018;;;
Le Boulou;Solar;8.0331;2018;;;
Le Bourg-d'Hem;Hydro;13.7;2018;;;
Le Bousquet-d'Orb;Hydro;1.67;2018;;;
Le Bétout;Solar;12.0;2018;;;
Le Cailar;Solar;4.1;2018;;;
Le Cannet-des-Maures;Hydro;2.8;2018;;;
Le Castellet;Solar;12.18681;2018;;;
Le Castellet II;Solar;4.1;2018;;;
Le Crès;Solar;1.06237;2018;;;
Le Fousseret;Solar;1.03666;2018;;;
Le Garric;Solar;9.0;2018;;;
